,REVISED 7/16/18,,,,,,,,,,,,,,,,,,
,SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,
,"APRIL 24 - 27, 2018",,,,,,,,,,,,,,,,,,
Hip#,Name,Color,Sex,M,D,YR,Sire,Dam,Dam Sire,Consignor,State,Barn,Work Time,set,day,Buyer ,Price ,PS,Consignsort
470,,B,C,4,8,16,Gemologist,Hidden Value,Value Plus,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",KY,5,21.2,1,4/18,David McCarty,"70,000",,WavertreeS
471,,CH,F,4,13,16,Ghostzapper,High Button Shoes,Carson City,"William B. Harrigan (Miacomet Farm, Ltd.)",KY,E,21.3,80,4/18,"Peter Miller, Agent","100,000",,HarriganMi
472,,GR/RO,C,5,7,16,Fed Biz,Higher World,Peaks and Valleys,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXI",ON,5,10.1,25,4/18,Michael Lay,"85,000",,WavertreeS
473,,DB/BR,F,3,20,16,Mission Impazible,High Flying Adore,Fusaichi Pegasus,"Julie Davies, Agent XI",NY,18,10.2,105,4/18,Oracle Bloodstock Agent for Morris Bailey,"130,000",,DaviesAgen
474,,B,C,5,2,16,Candy Ride (ARG),High On the Hill,Fusaichi Pegasus,"Eddie Woods, Agent LVIII",KY,11,21.0,3,4/18,"Justin Casse, Agent","525,000",,WoodsAgent
475,,B,F,3,13,16,Into Mischief,High Quail,Tiznow,Grassroots Training & Sales LLC,KY,J,10.1,34,4/18,"Brendan Heeney, Agent","50,000",PS,Grassroots
476,,B,F,2,13,16,Goldencents,High School Skinny,Limehouse,"Grassroots Training & Sales LLC, Agent II",KY,J,10.2,121,4/18,Big Bang Racing LLC,"15,000",PS,Grassroots
477,,B,C,3,7,16,Twirling Candy,Holiday Girl,Harlan's Holiday,"de Meric Sales, Agent XIV",KY,12,out,,,Withdrawn,Out,,deMericSal
478,,CH,F,3,1,16,Strong Mandate,Holy Reina,Macho Uno,"Niall Brennan Stables, Agent XIX",KY,8,9.4,46,4/18,Withdrawn,Out,,BrennanSta
479,,B,C,4,9,16,Noble Mission (GB),Honimiere (IRE),Fasliyev,"Eddie Woods, Agent XXIII",KY,11,21.2,24,4/18,Withdrawn,Out,,WoodsAgent
480,,DB/BR,C,3,17,16,Frost Giant,Hot Splash,Sunriver,"Eversole Thoroughbreds, Agent II",NY,15,22.2,74,4/18,Withdrawn,Out,,EversoleTh
481,,B,C,2,22,16,Street Sense,Hot Water,Medaglia d'Oro,"RiceHorse Stable (Brandon & Ali Rice), Agent III",KY,17,10.2,107,4/18,Calumet Farm,"130,000",,RiceHorseS
482,Chillinwithfriends,B,F,3,25,16,Friend Or Foe,Hout Bay,Harlan's Holiday,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,10.3,99,4/18,Carl Lizza and Rudy Rodriguez,"50,000",,SequelBloo
483,Gangloff,B,C,4,8,16,Point of Entry,Hug It Out,Medaglia d'Oro,"Q Bar J Thoroughbreds LLC, Agent VI",KY,14,10.1,133,4/18,Greg Hoffman,"90,000",,QBarJThoro
484,,DB/BR,C,2,3,16,Shanghai Bobby,Humble Janet,Humble Eleven,"SBM Training and Sales, Agent IV",LA,15,10.2,8,4/18,Withdrawn,Out,,SBMTrainin
485,,B,C,1,17,16,Girolamo,Hunchun Crown,Dehere,"Wavertree Stables, Inc. (Ciaran Dunne), Agent X",KY,5,out,,,Withdrawn,Out,,WavertreeS
486,,B,C,2,27,16,Warrior's Reward,Hysterical,Distorted Humor,"Juan Hernandez, Agent",KY,17,out,,,Withdrawn,Out,,HernandezA
487,,DB/BR,F,3,17,16,Uncaptured,I Am Sarah,Awesome Again,"Blue River Bloodstock, Inc., Agent II",FL,18,10.2,51,4/18,"27,000",Not Sold,,BlueRiverB
488,Alex of Ice,CH,C,5,19,16,Afleet Alex,Ice Girl,Devil On Ice,"Randy Miles, Agent VIII",FL,18,10.2,97,4/18,"R M L, Agent for Rhonda Eberts","60,000",,MilesAgent
489,,B,C,4,5,16,Astrology,I'd Lie,Songandaprayer,"Big Easy, Agent II",WV,H,10.3,47,4/18,Ollie L Figgins III,"40,000",,BigEasyAge
490,,CH,C,5,7,16,Freedom Child,Illusion of Speed,Trippi,"Eisaman Equine, Agent",MD,7,10.3,110,4/18,"K.O.I.D. Co., Ltd.","32,000",,EisamanEqu
491,,DB/BR,F,3,19,16,Gemologist,Imagine,Giant's Causeway,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",FL,5,10.3,104,4/18,"Brooke Hubbard, Agent","60,000",,WavertreeS
492,,DB/BR,C,3,26,16,Kitten's Joy,Imagistic,Deputy Minister,"Eddie Woods, Agent IX",KY,11,21.3,145,4/18,David McCarty,"150,000",,WoodsAgent
493,,GR/RO,C,3,2,16,Tizway,Imanheiress,Smoke Glacken,Golden Noguez Stars,KY,H,10.4,89,4/18,S.R.O.A. (K.O.I.D.),"20,000",,GoldenNogu
494,,DB/BR,C,3,9,16,Fed Biz,I'mclassyandsassy,Master Command,"Ocala Stud, Agent",KY,4,22.1,6,4/18,Danny J. Chen,"11,000",,OcalaStudA
495,,B,C,2,10,16,Stormy Atlantic,Immortal Life (IRE),Iffraaj (GB),"Eddie Woods, Agent IX",KY,11,21.1,41,4/18,"W. E. Morey, Agent for Cybertech Int'l or Weiner","130,000",,WoodsAgent
496,,DB/BR,C,5,4,16,Orb,Impassionit,Include,"Ends Well, Agent",FL,18,10.1,64,4/18,Majed Almorzooqi,"55,000",,EndsWellAg
497,Cash On Hand,DB/BR,C,3,3,16,With Distinction,Improvised,Dove Hunt,"Julie Davies, Agent XIX",FL,18,10.4,147,4/18,Withdrawn,Out,,DaviesAgen
498,,B,C,2,18,16,Paynter,Independent Grace,A.P. Indy,"Winners Circle Thoroughbreds LLC, Agent",KY,15,out,,,Withdrawn,Out,,WinnersCir
499,,B,C,3,12,16,Bernardini,Indian Pond,Speightstown,"de Meric Sales, Agent XLIII",KY,12,21.3,37,4/18,"Kirkwood, Agent","150,000",,deMericSal
500,,DB/BR,C,4,22,16,Revolutionary,Inlovewithlove,Bernstein,"Eddie Woods, Agent III",KY,11,out,,,Withdrawn,Out,,WoodsAgent
501,,B,C,5,8,16,Declaration of War,In Secure,A.P. Indy,"de Meric Sales, Agent XLIII",KY,12,out,,,Withdrawn,Out,,deMericSal
502,,B,F,4,16,16,Will Take Charge,Inside Passage,Tiznow,"RiceHorse Stable (Brandon & Ali Rice), Agent X",KY,17,10.4,161,4/18,"95,000",Not Sold,,RiceHorseS
503,,CH,C,2,28,16,Flashback,Instrumental,City Zip,"Eddie Woods, Agent LXI",FL,11,out,,,Withdrawn,Out,,WoodsAgent
504,,DB/BR,C,3,21,16,Street Boss,In the Frame,Service Stripe,"Grassroots Training & Sales LLC, Agent XI",KY,J,10.3,90,4/18,John P. Warren,"52,000",,Grassroots
505,,DB/BR,C,2,12,16,Exchange Rate,Introvert,Smarty Jones,"RiceHorse Stable (Brandon & Ali Rice), Agent XXI",NY,17,10.1,31,4/18,"Dogwood Stable, Inc. and Eclipse Thoroughbred Part","115,000",,RiceHorseS
506,,CH,C,3,12,16,Fed Biz,Ipi Tombe (ZIM),Manshood (GB),"Crupi's New Castle Farm, Agent X",KY,6,10.0,102,4/18,"Brian Koriner, Agent for Jay Em Ess Stable","100,000",,CrupisNewC
507,,DB/BR,F,2,8,16,Oxbow,Ireland,Afleet Alex,"Eddie Woods, Agent XXXIV",KY,11,21.3,84,4/18,"145,000",Not Sold,,WoodsAgent
508,,GR/RO,C,5,5,16,Take Charge Indy,Irish Smoke,Smoke Glacken,"Wavertree Stables, Inc. (Ciaran Dunne), Agent V",KY,5,21.1,52,4/18,"B S W Bloodstock - Liz Crow, Agent","220,000",,WavertreeS
509,,CH,C,1,25,16,Street Boss,Istamara (GB),Teofilo (IRE),"Wavertree Stables, Inc. (Ciaran Dunne), Agent X",KY,5,10.2,61,4/18,Bloom Racing Stable,"37,000",,WavertreeS
510,,DB/BR,F,4,3,16,Temple City,Italian Rose,Forestry,"Gayle Woods, Agent II",FL,9,22.0,142,4/18,Robinson Stable,"20,000",,WoodsGayle
511,,CH,F,3,22,16,Kantharos,Italy Girl,Sweetsouthernsaint,"Azpurua Stables, Agent I",FL,7,10.3,39,4/18,"25,000",Not Sold,,AzpuruaSta
512,,B,C,4,1,16,Jimmy Creed,Jade,Colonel John,"Coastal Equine LLC, Agent VII",KY,A,10.3,152,4/18,S.R.O.A. (K.O.I.D.),"35,000",,CoastalEqu
513,,B,C,1,25,16,First Samurai,Jade Eyed,Friendly Lover,"SBM Training and Sales, Agent V",NY,15,10.2,108,4/18,"65,000",Not Sold,,SBMTrainin
514,,DB/BR,C,2,20,16,Verrazano,Jasmine Gardens,Mineshaft,"de Meric Sales, Agent II",KY,12,out,,,Withdrawn,Out,,deMericSal
515,,DB/BR,C,2,17,16,New Year's Day,Java Jolt,Hennessy,"L. G., Agent I",LA,19,10.2,119,4/18,"Lisa Gabriel, Diamond Racing","50,000",,LGAgentI
516,,B,C,4,3,16,Astrology,Jax and Jill,Yes It's True,"Niall Brennan Stables, Agent XLII",KY,8,10.2,162,4/18,Homewrecker Racing,"55,000",PS,BrennanSta
517,,DB/BR,C,4,18,16,Violence,Jazz Drummer,Dixieland Band,"Hemingway Racing and Training Stables LLC, Agent I",FL,16,10.3,21,4/18,"K.O.I.D. Co., Ltd.","30,000",,HemingwayR
518,Jeeker Joe,DB/BR,C,3,1,16,Treasure Beach (GB),Jeekers,Forest Wildcat,"Hemingway Racing and Training Stables LLC, Agent XI",FL,16,10.2,101,4/18,Laureles Racing Inc.,"25,000",PS,HemingwayR
519,,CH,C,2,5,16,Super Saver,Jenny's Rocket,Mr. Greeley,"Crupi's New Castle Farm, Agent X",KY,6,out,,,Withdrawn,Out,,CrupisNewC
520,Speight's Soul,B,C,2,10,16,Speightstown,Jersey's Soul,Perfect Soul (IRE),"McKathan Bros., Agent III",KY,6,10.2,148,4/18,Withdrawn,Out,,McKathanBr
521,,B,F,3,24,16,Street Sense,Jewels N Gems,Acceptable,"Longoria Training & Sales, Agent",KY,F,10.3,117,4/18,"T P & C Racing, LLC","30,000",,LongoriaTr
522,,GR/RO,F,2,4,16,The Factor,Jinny Jump Up,Jump Start,"Eddie Woods, Agent XXXI",KY,11,21.4,139,4/18,Withdrawn,Out,,WoodsAgent
523,,B,F,2,3,16,Verrazano,J J's Pattern,Langfuhr,"Gayle Woods, Agent VI",KY,9,21.3,42,4/18,Tri Star Farm,"15,000",PS,WoodsGayle
524,,B,F,1,16,16,Overanalyze,Johns Lady Friend,Colonel John,"Flying Fish, Agent V",ON,E,10.2,75,4/18,"12,000",Not Sold,,FlyingFish
525,,B,F,5,19,16,Into Mischief,Joke,Phone Trick,Desert Thoroughbreds LLC,KY,16,10.1,71,4/18,T B Bloodstock,"130,000",,DesertThor
526,,B,F,2,23,16,Orb,Journeyofalifetime,Arch,"Tom McCrocklin, Agent VIII",KY,19,21.3,159,4/18,Carl Lizza,"70,000",PS,McCrocklin
527,,B,F,3,1,16,Fed Biz,J P's Flashy Honey,Flashy Bull,"Halcyon Hammock Farm, Agent II",KY,1,10.0,36,4/18,Shaikh Rashed Humaid Rashed Al Nuami,"100,000",,HalcyonHam
528,,B,F,3,27,16,To Honor and Serve,J's Hot Shot Lady,Badge of Silver,"James Layden, Agent",ON,1,out,,,Withdrawn,Out,,LaydenAgen
529,,DB/BR,C,4,6,16,Trappe Shot,Julie From Dixie,Dixie Union,"Top Line Sales LLC, Agent II",KY,14,10.0,5,4/18,Phoenix Thoroughbred (III) Ltd.,"290,000",,TopLineSal
530,,DB/BR,F,3,23,16,Verrazano,Juneau,Mr. Greeley,"Off the Hook LLC, Agent",NY,13,out,,,Withdrawn,Out,,OfftheHook
531,,CH,C,4,9,16,Kantharos,Jungle Love,Friendly Lover,"de Meric Sales, Agent XXII",FL,12,20.4,50,4/18,Bell Racing LLC,"140,000",,deMericSal
532,,B,F,3,30,16,Overanalyze,Just for You,Silver Deputy,"Parrish Farms, Agent",KY,10,10.2,125,4/18,"Peter Miller, Agent","40,000",,ParrishFar
533,,B,C,4,18,16,Algorithms,Just Joking,Distorted Humor,"Best A Luck Farm LLC, Agent VI",KY,3,10.1,44,4/18,"Ron Ellis, Agent","130,000",,BestALuckF
534,,DB/BR,F,3,28,16,Malibu Moon,Just Joyful,Street Boss,"de Meric Sales, Agent XI",KY,12,21.0,22,4/18,"Speedway Stables, LLC","700,000",,deMericSal
535,,B,C,3,22,16,Declaration of War,Just Louise,Five Star Day,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XI",KY,5,10.1,129,4/18,Withdrawn,Out,,WavertreeS
536,,B,C,3,23,16,Bodemeister,Justmeandmyshadow,Tiznow,"Tom McCrocklin, Agent IV",KY,19,22.2,106,4/18,"Linda Rice, Agent","65,000",,McCrocklin
537,,B,C,3,28,16,City Zip,Karakorum Elektra,Freud,"Hoppel's Horse & Cattle Co., Inc., Agent IV",NY,A,out,,,Withdrawn,Out,,HoppelsHor
538,,DB/BR,C,1,27,16,Munnings,Karakorum Fugitive,Ten Most Wanted,Brick City Thoroughbreds,KY,3,10.0,62,4/18,JCA Racing Stable LLC,"40,000",PS,BrickCityT
539,,B,F,2,29,16,Paynter,Karly Rae,Indian Charlie,Fabian Sales,KY,16,21.2,83,4/18,Aron S. Yagoda,"37,000",,FabianSale
540,,B,C,2,4,16,Union Rags,Katerbug,Pulpit,Hoby & Layna Kight,KY,6,out,,,Withdrawn,Out,,Kight
541,,DB/BR,C,2,9,16,Paynter,Kateri,Indian Charlie,"SGV Thoroughbreds LLC (Steven Venosa), Agent",KY,1,10.2,137,4/18,Withdrawn,Out,,SbnGVThoro
542,,B,F,3,21,16,Congrats,Kay Ellen,Tiznow,Old South Farm LLC,FL,10,10.3,124,4/18,Kenwood Racing LLC,"10,000",,OldSouthFa
543,,DB/BR,C,5,6,16,Mission Impazible,Kettle's Sister,More Than Ready,"Golden Legacy Stable LLC, Agent",NY,20,10.0,29,4/18,Krit Chittaseni,"100,000",,GoldenLega
544,,DB/BR,F,5,5,16,First Samurai,Key Quality,Elusive Quality,"Julie Davies, Agent IV",KY,18,out,,,Withdrawn,Out,,DaviesAgen
545,Nile Crocodile,DB/BR,C,4,18,16,Pioneerof the Nile,Kiddari,Smarty Jones,"Niall Brennan Stables, Agent VI",KY,8,10.2,19,4/18,"Mike Ryan, Agent","250,000",,BrennanSta
546,Paynt Kimberlite,DB/BR,C,2,13,16,Paynter,Kimberlite,Mineshaft,"Crupi's New Castle Farm, Agent",KY,6,10.4,16,4/18,Soldi Stables LLC,"17,000",,CrupisNewC
547,,B,F,2,15,16,Twirling Candy,Kind Turn,Street Cry (IRE),"Wavertree Stables, Inc. (Ciaran Dunne), Agent XII",KY,5,10.0,10,4/18,Cromwell Bloodstock,"190,000",,WavertreeS
548,Foggy Kitten,CH,F,3,7,16,Kitten's Joy,Kissed by the Mist,Not For Love,"Woodford Thoroughbreds, Agent",KY,17,10.2,72,4/18,"27,000",Not Sold,,WoodfordTh
549,Thunderousapplause,CH,C,3,18,16,Congrats,Knight of Thunder,Thunder Gulch,"Top Line Sales LLC, Agent XXXVII",KY,14,10.2,,4/21,Champion Racing Stable,"11,000",,TopLineSal
550,,GR/RO,C,1,29,16,Paynter,Kosmo's Buddy,Outflanker,"de Meric Sales, Agent VI",MD,12,10.2,76,4/18,Withdrawn,Out,,deMericSal
551,,B,F,2,22,16,Fed Biz,Kuba a Noqua,Marquetry,"Eisaman Equine, Agent",FL,7,10.0,18,4/18,Granpollo Stable LLC,"80,000",,EisamanEqu
552,,CH,C,2,9,16,Kantharos,La Catira Jatar,Best of the Bests (IRE),"Off the Hook LLC, Agent VIII",FL,13,9.4,12,4/18,Solis / Litt,"400,000",,OfftheHook
553,Vangogo,B,F,1,19,16,Gio Ponti,Lac Du Printemps,Meadowlake,"TIP Thoroughbred Investment Possibilities, Agent III",KY,19,10.0,43,4/18,"100,000",Not Sold,,TIPThoroug
554,,B,F,4,8,16,Colonel John,La Defense,Wild Again,"Woodford Thoroughbreds, Agent",KY,17,10.2,126,4/18,Alessandro Marconi,"70,000",,WoodfordTh
555,,GR/RO,F,4,1,16,Bodemeister,L. A. Devine,Pulpit,"Scanlon Training & Sales, Agent I",KY,2,10.2,153,4/18,Withdrawn,Out,,ScanlonTra
556,,DB/BR,F,2,26,16,Speightstown,Lady Clara,Hard Spun,"SBM Training and Sales, Agent IV",FL,15,10.1,73,4/18,"130,000",Not Sold,,SBMTrainin
557,,B,C,4,2,16,Street Boss,Lady Fairway,Dixie Union,"On The Run Sales, Agent III",KY,F,10.2,118,4/18,Alessandro Marconi,"45,000",,OnTheRunSa
558,Box of Chocolates,DB/BR,C,2,16,16,Candy Ride (ARG),Lady Godiva,Unbridled's Song,"Ocala Stud, Agent for Peter E. Blum Thoroughbreds",KY,4,out,,,Withdrawn,Out,,OcalaStudA
559,Lady Atlantic,CH,F,4,2,16,Stormy Atlantic,Lady Guiseppina (IRE),Duke of Marmalade (IRE),"de Meric Sales, Agent XVIII",KY,12,10.2,96,4/18,Michael Cloonan,"10,000",PS,deMericSal
560,,DB/BR,F,4,16,16,Handsome Mike,Lady Halite,Medaglia d'Oro,"Hendry Training Stables LLC, Agent III",FL,17,out,,,Withdrawn,Out,,HendryTrai
561,Lady Dude,CH,F,3,23,16,First Dude,Lady Mariah,Giant's Causeway,"Top Line Sales LLC, Agent XXXII",FL,14,out,,,Withdrawn,Out,,TopLineSal
562,,CH,C,4,5,16,Animal Kingdom,Lady of Akita,Fantastic Light,"de Meric Sales, Agent II",KY,12,out,,,Withdrawn,Out,,deMericSal
563,,DB/BR,C,3,8,16,Shakin It Up,Lady Pomeroy,Pomeroy,"Wavertree Stables, Inc. (Ciaran Dunne), Agent III",PA,5,out,,,Withdrawn,Out,,WavertreeS
564,,B,C,5,8,16,Honorable Dillon,Lady Raj,El Prado (IRE),"Rivera Training and Sales, Agent I",FL,20,11.2,156,4/18,"F.N.D.C.C., Inc.","2,500",,RiveraTrai
565,,CH,C,2,28,16,New Year's Day,Lady Struck Gold,Touch Gold,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XIV",KY,5,22.0,67,4/18,"T P & C Racing, LLC","12,000",,WavertreeS
566,Beautiful Redhead,CH,F,4,20,16,Will Take Charge,Lady Zieg,Touch Gold,"Stephens Thoroughbreds LLC, Agent VIII",KY,H,out,,,Withdrawn,Out,,StephensTh
567,,GR/RO,C,4,4,16,Fed Biz,Lake Como,Salt Lake,"Scanlon Training & Sales, Agent XII",KY,2,10.0,35,4/18,Marc Detampel,"280,000",,ScanlonTra
568,,DB/BR,C,2,27,16,Verrazano,La Presidenta (ARG),Candy Stripes,"Off the Hook LLC, Agent XV",FL,13,10.0,48,4/18,NTS Stable Inc.,"75,000",,OfftheHook
569,,CH,F,4,17,16,Verrazano,Las Malvinas,Lord At War (ARG),"Potrero Stables, Agent III",KY,6,out,,,Withdrawn,Out,,PotreroSta
570,,DB/BR,C,3,20,16,Discreetly Mine,Latin Tudor,Yes It's True,"Top Line Sales LLC, Agent II",KY,14,10.2,93,4/18,William P. Malone,"45,000",,TopLineSal
571,,GR/RO,C,4,28,16,Honorable Dillon,Latori,Unaccounted For,Dean's List,NY,A,11.0,59,4/18,"35,000",Not Sold,,DeansList
572,,B,F,4,27,16,Mucho Macho Man,Launch a Double,Bright Launch,"Off the Hook LLC, Agent",FL,13,10.1,140,4/18,"Brooke Hubbard, Agent for Say Jay Racing","150,000",,OfftheHook
573,,B,C,5,4,16,Artie Schiller,Laurasia,Black Mambo,"Top Line Sales LLC, Agent II",FL,14,out,,,Withdrawn,Out,,TopLineSal
574,,B,F,5,3,16,Munnings,Laura's Pleasure,Cactus Ridge,"Hartley/DeRenzo Thoroughbreds LLC, Agent",KY,5,10.1,82,4/18,"Shawn Dugan, Agent","100,000",,Hartley/De
575,,B,F,2,15,16,More Than Ready,Lawn Party,Medaglia d'Oro,"Niall Brennan Stables, Agent I",KY,8,10.1,95,4/18,"B S W Bloodstock - Liz Crow, Agent","150,000",PS,BrennanSta
576,,B,C,2,2,16,Goldencents,Lazaria Lass,Eddington,"Randy Miles, Agent V",KY,18,10.1,9,4/18,L & N Racing LLC,"150,000",,MilesAgent
577,,DB/BR,C,3,26,16,Itsmyluckyday,Lazulite,Harlan's Holiday,"SBM Training and Sales, Agent VII",KY,15,10.1,45,4/18,JMJ Racing Stables,"85,000",,SBMTrainin
578,,DB/BR,F,4,22,16,Violence,Lemondropsmypop,Lemon Drop Kid,"Richardson Bloodstock, Agent",LA,3,10.2,172,4/18,David Racing,"3,000",,Richardson
579,,B,F,3,20,16,Street Sense,Lemonette,Lemon Drop Kid,"Golden Legacy Stable LLC, Agent II",KY,20,out,,,Withdrawn,Out,,GoldenLega
580,,B,F,3,31,16,Uncle Mo,Lemon Lady,Lemon Drop Kid,"McKathan Bros., Agent II",KY,6,10.0,40,4/18,"Justin Casse, Agent","195,000",PS,McKathanBr
581,,DB/BR,C,2,5,16,Dialed In,Lemon Secretary,Lemon Drop Kid,"Coastal Equine LLC, Agent",FL,A,10.1,17,4/18,Withdrawn,Out,,CoastalEqu
582,,CH,C,2,5,16,First Samurai,Le Sang Royale,Henrythenavigator,"Grassroots Training & Sales LLC, Agent V",IL,J,10.1,2,4/18,Alliance Bloodstock,"25,000",,Grassroots
583,,DB/BR,C,5,6,16,Take Charge Indy,Lesson Plan,Forestry,"Robert Brewer, Agent",KY,A,10.0,49,4/18,Big Red Farm,"130,000",,BrewerAgen
584,,GR/RO,F,3,31,16,He's Had Enough,Lets Dance Charlie,Indian Charlie,"Randy Miles, Agent VII",FL,18,10.1,171,4/18,Raul Bahena,"40,000",,MilesAgent
585,Willing to Speed,CH,C,2,19,16,Will Take Charge,License to Speed,Thunder Gulch,"Ocala Stud, Agent",KY,4,21.4,55,4/18,"47,000",Not Sold,,OcalaStudA
586,,GR/RO,C,3,5,16,Cross Traffic,Light of Dubai,Gone West,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXV",KY,5,10.2,122,4/18,"27,000",Not Sold,,WavertreeS
587,Superhighway,DB/BR,C,5,9,16,Quality Road,Lightshaft,Mineshaft,"de Meric Sales, Agent II",KY,12,out,,,Withdrawn,Out,,deMericSal
588,,B,F,2,27,16,Yes It's True,Light the Hughes,Henny Hughes,"Craig L. Wheeler, Agent II",FL,3,out,,,Withdrawn,Out,,WheelerAge
589,,B,F,4,1,16,Sidney's Candy,Like a River,Danzig,"Hemingway Racing and Training Stables LLC, Agent IX",FL,16,9.4,158,4/18,"Raymie Lightner, Agt for Craig Drago","25,000",PS,HemingwayR
590,Lilroundtop,DB/BR,F,4,11,16,Big Brown,Lilsisterlightning,Alybro,Corona Leaders Cup,NY,B,10.4,58,4/18,Hector R. Gonzalez,"6,000",,CoronaLead
591,,DB/BR,F,3,13,16,Morning Line,Lily's Hope,Proud Accolade,"Eisaman Equine, Agent",FL,7,10.4,164,4/18,Jonathan Maldonado,"9,000",,EisamanEqu
592,,GR/RO,C,2,7,16,Tapit,Lindsay's Way,Giant's Causeway,"Niall Brennan Stables, Agent I",KY,8,21.0,7,4/18,Calumet Farm,"500,000",,BrennanSta
593,,B,C,4,14,16,Cross Traffic,Lioness Lahr,Lion Heart,"Richardson Bloodstock, Agent",KY,3,10.1,98,4/18,"Cecil Seaman, Agent","82,500",PS,Richardson
594,,CH,F,3,10,16,Point of Entry,Liquify,More Than Ready,"Niall Brennan Stables, Agent",NY,8,10.1,56,4/18,West Bloodstock / Repole Stables,"120,000",,BrennanSta
595,,DB/BR,C,5,5,16,Gemologist,Listen,Chester House,"Tom McCrocklin, Agent IV",KY,19,21.3,33,4/18,"140,000",Not Sold,,McCrocklin
596,,CH,C,3,26,16,Street Boss,Listen Boy,After Market,"Woodford Thoroughbreds, Agent",MD,17,10.1,23,4/18,Michael Langford,"260,000",,WoodfordTh
597,,B,C,3,18,16,Two Step Salsa,Little Black Book,Halo's Image,"Empire Bloodstock, Agent",FL,B,10.0,77,4/18,"K.O.I.D. Co., Ltd.","15,000",,EmpireBloo
598,,GR/RO,C,2,24,16,Hard Spun,Little Nellie,Mizzen Mast,"Eddie Woods, Agent XXIII",KY,11,22.0,168,4/18,C T Racing,"10,000",,WoodsAgent
599,,GR/RO,C,5,10,16,Macho Uno,Live Oaks Legacy,Gulch,"Hoppel's Horse & Cattle Co., Inc., Agent III",KY,A,out,,,Withdrawn,Out,,HoppelsHor
600,,B,C,2,19,16,Street Sense,Livermore Leslie,Mt. Livermore,"Eddie Woods, Agent LXVII",KY,11,21.1,63,4/18,"Olin Gentry & Justin Casse, Agent","225,000",,WoodsAgent
601,,DB/BR,F,4,17,16,Maclean's Music,Lone Peak,Wild Rush,"Pick View LLC, Agent VII",KY,14,11.0,150,4/18,Expoline,"25,000",,PickViewLL
602,,DB/BR,C,3,7,16,Strong Mandate,Longride to Wisdom,Harlan's Holiday,"Niall Brennan Stables, Agent XIX",KY,8,10.3,127,4/18,Eric A. Delvalle,"55,000",,BrennanSta
603,,CH,F,3,2,16,First Samurai,Lotto Ticket,Invisible Ink,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XV",KY,5,10.2,88,4/18,Mike Anderson Racing LLC,"120,000",,WavertreeS
604,,B,F,5,3,16,Yes It's True,Love At Noon,Afternoon Deelites,"Harris Training Center LLC, Agent VII",KY,13,10.1,87,4/18,Withdrawn,Out,,HarrisTrai
605,,DB/BR,C,4,14,16,Fed Biz,Love My Empire,Empire Maker,"SBM Training and Sales, Agent IV",KY,15,10.4,138,4/18,"K.O.I.D. Co., Ltd.","35,000",,SBMTrainin
606,,B,F,5,2,16,Into Mischief,Loveofalifetime,Medaglia d'Oro,"Paul Sharp, Agent XXI",KY,C,9.4,30,4/18,Spendthrift Farm,"650,000",,SharpAgent
607,Old News,CH,C,3,14,16,Shackleford,Love This Kitten,Kitten's Joy,"Top Line Sales LLC, Agent XIX",KY,14,22.2,120,4/18,Steven Dwoskin,"40,000",,TopLineSal
608,,B,F,2,15,16,Stormy Atlantic,Loving Redemption,Gone West,Brick City Thoroughbreds,KY,3,out,,,Withdrawn,Out,,BrickCityT
609,,B,F,3,21,16,Overanalyze,Lovin Sabrina,Forestry,"Eddie Woods, Agent XI",KY,11,10.3,113,4/18,S.R.O.A. (K.O.I.D.),"15,000",,WoodsAgent
610,,B,C,3,30,16,Street Boss,L T Reckless,Henny Hughes,"Woodford Thoroughbreds, Agent",KY,17,10.2,167,4/18,"Stephanie Preston, Agent","5,000",,WoodfordTh
611,,CH,F,3,28,16,Exhi,Lucas Street,Silver Deputy,"Hidden Brook, Agent II",KY,2,10.1,91,4/18,John P. Fort,"195,000",,HiddenBroo
612,Lay M Out,DB/BR,F,3,31,16,Flat Out,Lucky M,Pollock's Luck,"Bobby Dodd, Agent IV",KY,10,out,,,Withdrawn,Out,,DoddAgentI
613,,DB/BR,F,5,10,16,Cairo Prince,Luminaire Mystique,Forestry,"Halcyon Hammock Farm, Agent I",KY,1,10.1,35,4/19,Nice Guys Stables,"110,000",,HalcyonHam
614,Of Good Report,B,C,3,12,16,Twirling Candy,Lunar Landing,El Corredor,"TIP Thoroughbred Investment Possibilities, Agent V",KY,19,10.1,10,4/19,Withdrawn,Out,,TIPThoroug
615,,B,F,4,2,16,Fort Larned,Luxury to Share,Cherokee Run,"Hartley/DeRenzo Thoroughbreds LLC, Agent",FL,5,10.3,145,4/19,"Mike McDonald, Agent","13,000",PS,Hartley/De
616,,B,C,5,25,16,Currency Swap,Lyrique,Rock Hard Ten,"Woodford Thoroughbreds, Agent",FL,17,10.2,18,4/19,"37,000",Not Sold,,WoodfordTh
